th y1 y2
-2.0999055552415 0 0
-1.29100354289448 0 0
-1.65436235031499 2 0
-2.2514527340614 1 3
-0.744275339913179 0 1
-1.64377685273335 0 3
-1.33485005730328 1 3
0.500352246047828 2 0
1.18998707770196 2 1
1.45003648063157 2 0
0.891176093613038 2 0
-0.833687230193049 1 0
-0.557792848657588 2 3
1.21413631693174 3 2
1.70701995052901 2 2
-1.40695588594911 1 1
-1.08373687830335 1 3
-0.10341545707702 2 2
0.853918665176916 1 2
-0.671014511927285 0 0
-0.611833845356494 1 0
0.663708202728534 2 0
0.373761511213552 3 1
-1.79345447873015 0 3
-0.0730452226935822 2 2
0.97809554293444 1 2
-0.415593960921906 1 0
-1.29073172203172 0 1
-0.156081418036894 2 0
-0.192447669920657 0 0
0.115659218894194 1 2
-1.09045725835005 0 2
-0.0686466026624052 1 3
-1.37095818241137 0 0
-0.0310054216054698 0 0
-1.33276370563202 1 3
-0.716669244987428 1 0
0.524305826206672 2 0
0.0717091651120133 0 2
-0.241947431268096 3 0
0.0621590013573712 2 3
0.525921508434784 2 2
0.567626689258698 1 0
1.31217169380796 2 1
-1.71187050396651 0 1
0.886934425355791 1 0
0.243530517849814 2 0
-0.6258283970191 2 1
-1.72877391402795 0 3
0.899762378143043 1 0
-0.402063362702563 1 3
0.00369352933563654 2 1
0.17452935519527 3 3
-1.12985092893132 0 3
-0.470105642570725 1 0
1.96716964127083 3 1
0.972761244004978 3 0
0.497517918701665 3 0
0.42546496561613 1 3
-0.834079880472195 1 3
1.33507366215733 3 0
0.679189466063059 3 0
-0.29183303875483 1 0
-0.956105391733679 2 2
-0.263006208170753 0 2
-1.17273240369665 0 0
1.29687483483997 1 0
-0.87594784237179 0 0
0.999906510691639 1 3
-0.936729299306881 2 0
1.42120805868229 3 3
1.06211951966755 3 0
-0.302353851440659 1 0
-1.18449816308894 1 3
0.0428139156548233 1 2
2.69062044756185 3 0
1.2926339641543 1 3
0.145652417768518 1 3
-0.7207292541214 0 2
-0.0469199380159592 2 0
0.155911490501496 2 0
2.31080842483887 3 2
0.39517638130088 1 2
0.65585672872266 2 0
0.0487018862562059 2 0
1.07571622462375 2 0
0.466278328632421 2 3
-1.07066888738625 1 3
0.252569379424515 1 3
-0.0322772332241465 2 1
1.15593710174042 2 3
1.69699270182948 2 2
-0.0838008829331472 1 2
-0.589937233144606 2 2
0.445393459130672 3 0
2.01443447642886 3 0
-1.92386653439607 0 3
2.13031966583127 2 2
0.416252148806549 0 1
-0.00429894396644198 2 0
0.82663110962832 2 0
-0.511356747042571 0 1
0.327334208993978 1 0
1.21346897299444 2 2
-0.88468900931601 0 3
-0.597111209753817 0 0
-0.167729746281981 2 0
0.745236019035776 2 2
0.895509998020111 3 1
-1.2125835515134 1 0
-1.74093455726992 0 3
-0.95294730920564 0 2
0.00257543856917141 1 3
1.72441644192253 2 0
0.708325194122747 3 0
-0.271665906798163 2 0
1.39036243773288 1 3
0.385104691663788 2 3
-0.491788329074994 0 3
-0.672901280190011 0 3
-0.093799060283414 3 0
-0.862613275111949 1 1
0.652782418883034 3 0
-1.1858784076625 2 3
2.48940716848859 2 2
1.34002762367814 3 3
2.29955669210043 3 0
0.476558290891586 2 2
0.502472881798957 3 1
-0.149809608328107 2 3
1.13728466052945 3 3
-0.883139037132059 2 3
0.165622343597475 1 2
-0.386914020366663 1 0
0.658865788203463 2 3
-1.21618217023514 0 0
-0.991815758616842 1 1
-0.775432471312692 2 0
1.25701853326638 2 3
0.635551275535873 0 0
-0.775493401181033 1 3
-1.45336758593804 1 3
-1.27398733837695 0 2
1.05454407345536 2 3
0.384029236660765 2 0
-0.32217950653767 0 0
-0.225068210386357 2 3
-0.979059169554436 0 0
0.809605990329354 3 3
0.496078543630942 1 2
0.504004073388379 3 0
-0.131241432610163 0 3
-1.93586461245386 1 3
-1.02727951457977 1 0
-1.14487960527177 1 2
-0.637639245115501 1 0
0.766430298530896 2 0
-1.37999367208469 0 2
1.04952405044718 1 0
0.0776200154554196 1 0
0.571306189752576 2 2
-0.105544165149055 2 0
-2.06185776346905 0 2
-0.809705786113704 0 0
-0.183777120053725 1 0
-0.817141665117161 1 0
-0.0155504660961662 1 2
-1.2194182600706 1 2
0.348458478555937 2 3
-0.533491602787459 2 0
0.849438843009163 3 3
0.168217781129411 2 0
-0.241735943721109 1 2
0.450336379772739 1 2
-1.76504033130581 0 2
0.659268118730778 3 1
0.098753156934173 1 1
0.612518848781419 2 1
-1.18400746620501 1 3
0.315526766062471 1 2
-0.671108262180436 0 1
-0.0652481996300538 3 0
0.211457809312858 1 2
-0.885009119015577 2 3
1.77568826923819 3 1
0.327149631535477 3 3
0.264904082441868 2 2
2.2781600398794 2 1
1.35278392939889 2 3
-1.93673691779838 0 2
-0.943064843265093 1 1
-0.826127073431551 1 0
-1.28246393048673 0 2
-1.85746334227173 1 3
1.03348403550449 3 1
0.535310174441724 2 3
0.840080878795045 2 0
-1.62375122529036 0 3
-1.24199321156315 1 1
0.305553763514241 2 0
-1.111350849136 1 2
0.285203631652701 1 2
-0.330321054060391 1 0
1.54204134295854 3 0
0.988766902561402 2 3
0.474226695384107 3 2
-0.364350622119229 2 2
-1.21533887975036 1 1
0.687392094013494 1 2
1.4353551566064 3 3
-0.547057949207915 2 2
-0.799073336547888 2 3
-0.219877203189268 0 0
-1.28943137322954 0 3
1.20840445919551 2 0
-0.139528236317911 1 0
-0.317213485963335 1 2
1.11561045627276 3 2
-0.976887104581478 0 3
1.30505588252846 1 0
0.722489795696913 3 3
0.5356403202205 2 1
0.246998520623583 2 0
1.35349436728052 3 0
0.81761554838168 3 3
0.191455990103789 2 2
0.730681707081378 2 3
1.56465723487847 2 0
-1.2141556440945 2 3
1.45544648108111 1 3
0.894261260671735 3 0
-0.936000210426077 0 3
-0.102313573424732 0 0
-1.08258076445057 0 3
-1.60075213583238 0 1
-0.50872096371966 2 3
0.0986389842668139 1 0
-0.290002701953467 1 2
-0.211074560234673 0 0
0.264484912276844 0 3
-0.630860466201198 1 3
0.295028580608815 2 3
1.52639269789891 1 3
-1.41086059209104 0 3
0.648665358677258 1 2
1.20822598231116 3 2
0.594903096121325 3 0
0.847334273871739 3 2
2.52274849482458 2 0
1.534552825582 3 0
-0.212252950586003 2 0
2.63423455321079 3 0
-0.822513002768032 1 3
-0.681837958329 0 2
-1.56290997970069 0 0
-0.900798862789332 0 2
0.315823352237909 2 2
0.742225084555069 3 2
0.082025099000955 1 2
-0.709540179836698 0 1
1.12902520283373 3 3
-0.549682492810094 1 3
1.81380515712722 3 0
-0.364915028899645 2 2
-0.262899703125925 2 3
-0.644722977560904 0 2
-0.143025447385708 2 2
0.757297874324331 3 0
1.13840099342732 0 3
-0.131932033289326 0 3
2.01111664119067 2 2
-0.268122350845255 0 3
1.30758768188 2 1
-0.680591738191892 0 3
0.421423374544317 1 2
0.0422783576274541 1 3
0.517521229442218 1 3
-0.944287258468844 1 0
0.12010238612848 2 2
0.314210611778562 1 2
-0.804619633605362 1 0
-0.350977344047746 0 0
-0.961195261237042 1 1
0.17746259876333 2 0
-1.2349474848504 0 0
0.463989538983406 3 1
1.13390752597529 2 0
0.942701223366236 3 3
0.698896990687184 2 0
0.695925201313122 1 3
0.382296592163806 2 3
0.409167932235858 3 1
-1.79110319270375 0 0
2.04501217679979 2 0
0.0643083263168217 2 1
-0.369737748155436 0 3
0.168218685765096 3 0
0.476151502746359 3 0
-1.56658286852793 0 3
-0.200237584650771 1 0
-1.20531460286754 0 0
1.16081901081192 3 3
-1.45803352635598 0 2
1.02524865193429 3 0
-0.646488335525656 0 3
0.768368354880763 3 1
-0.403884449041477 1 3
-1.76488957358655 0 2
-0.819923509224783 0 3
0.822027616168014 2 0
0.192781028541089 1 3
1.71471377258817 3 2
-0.0370194395331674 2 2
2.02915094992411 3 2
-0.588230514014494 2 1
-0.322049963722856 2 3
0.797126579942917 1 1
2.11955088522955 3 1
1.20931022752582 3 1
1.19686435284116 1 2
-0.806293849376275 0 1
1.0474462963764 2 0
-0.535611370836862 0 0
-0.136953699096228 2 0
0.4011488879611 2 0
0.134285032501723 2 1
1.62293869519085 2 0
0.627566473303635 1 0
0.933891073273383 2 3
0.666149980708181 2 3
0.0443542835829846 2 0
1.11203680246638 2 0
-0.994532872906596 0 0
1.57547313705502 2 3
-1.15379102788011 1 0
-0.754430126184597 0 0
-0.225311248882216 3 3
-1.01223385148055 1 0
0.617560557922846 3 2
0.14417585122512 2 0
-0.191976001465756 2 2
-0.0437721590625574 1 0
-0.371736066247545 1 2
0.359193048860041 2 1
-1.21482112246966 2 0
-0.64915088776669 2 2
1.31231197742231 3 2
1.7856551742771 2 1
-2.06471329005088 1 2
1.34346953339338 3 1
-1.10979624199578 1 2
-1.02602750372395 1 1
-1.17681405357103 1 0
0.74045337706719 1 2
0.151937726196051 1 0
0.205961902833499 1 0
0.40008116892668 1 2
1.64669366646032 2 0
-1.43921480345107 1 3
0.575950518877392 1 3
-0.188567822350781 2 3
0.909937444321025 3 2
0.923285922889024 2 3
0.922064937351208 2 1
-0.25951963811666 1 3
-0.690289913787652 1 3
0.387853745319796 2 3
-0.843224058804514 0 0
-0.766315328601204 1 2
0.416524470794571 1 0
0.179751707848038 2 1
-0.297001420669107 1 0
-0.292956490447108 1 0
-0.731563287019696 0 0
-0.849601602936606 0 2
0.630522893215539 3 1
-0.211576269459281 3 2
0.0925038700905061 3 3
0.363674826022922 2 1
0.77485083622141 3 3
-0.407388229296309 1 2
0.675852177707748 3 0
0.170705532115804 1 2
0.209168757042316 0 1
-0.53789622710442 1 3
2.06682132243725 3 2
0.965252195167321 2 0
0.452687357742324 3 3
1.15420695891274 0 0
-1.40816607450979 2 3
-2.21867634713004 1 3
0.567120139984784 3 0
-0.560207678636399 2 1
0.287153887036125 3 0
-0.829498760042247 1 2
-0.944326123627737 3 0
0.206419948388084 2 2
-0.781941107530434 1 3
0.233119853887942 3 2
-0.336380056914053 3 0
-0.168538817200193 0 2
-0.396344501148344 0 3
0.851184523337771 3 1
0.912436302779081 3 2
1.50456704706663 2 0
0.299212194582436 3 1
0.648859388429574 2 2
1.15143278320484 1 0
1.63540860273448 2 3
-1.30820688179311 0 3
-0.042483624977012 3 3
0.998664177312676 3 1
0.515501416774126 2 3
1.1503516434774 2 2
1.88912810215622 3 0
1.0827714200532 3 3
0.265294706048585 1 2
0.515412024688607 1 0
-2.26201918650308 0 3
-2.44529403576889 0 3
-0.531810132609757 1 3
-0.423351638569783 0 3
0.189124285218881 1 3
0.514538097902601 1 2
0.901753705772388 3 0
0.16072548275575 1 0
-0.0294348899949185 1 2
-0.168334571716188 3 3
-0.123077247488077 0 3
-1.93609405659374 1 0
0.739089243981557 1 0
-0.411872350604796 1 2
0.956463987667043 2 0
-0.103077323882056 2 3
-1.14553767090105 0 2
-1.39788209111657 0 0
0.429661773938731 2 3
0.893520785950866 3 3
0.0785458306716874 2 3
0.0528284166384771 1 0
0.403983371993203 1 1
-0.0181242998072856 1 0
-0.573902578181077 1 3
-0.47932362613749 1 2
0.488150570674823 1 3
-0.160702099541271 1 3
-1.05293143758568 1 3
1.05382529801773 3 2
1.53839693933254 3 0
1.22439806590864 2 0
0.12744944984187 3 2
2.93295867852986 3 2
1.36656374570762 1 0
-1.07120495956153 1 0
-0.152790716459835 2 0
0.729104037300023 2 3
-0.249765922591516 1 2
-0.347625771532915 0 1
-1.2513356470601 1 1
0.97329198747287 3 3
-0.245451760068122 1 0
-0.120621832499871 3 3
0.727346011674379 3 0
-0.546501862857498 1 3
0.10323384725563 2 3
1.0670908240561 3 2
-0.597891376637919 0 2
0.441260162053892 2 0
1.15800172632417 3 2
-0.361260506453156 0 3
1.38052796574449 3 0
-1.26949561434788 0 0
3.4587015919111 3 0
0.361428004267759 2 0
-1.16489868427881 1 2
-0.00984444902980104 1 3
-1.641761010489 0 0
-0.578280097884735 2 2
-1.40151308621691 0 3
-0.248282048428611 1 0
-1.01698424333778 0 3
0.513071936947547 1 0
0.427682776861381 0 2
-0.417577420754045 2 1
2.41793328054601 3 0
0.919387845937829 2 1
-1.03329838995894 2 2
-0.68291177046209 0 0
2.09274571372065 3 0
-0.86109101481859 1 1
-1.47325571273453 0 0
0.419203761245704 1 0
0.175435852304973 2 0
-1.49712041730693 2 1
0.480127134771094 3 1
-1.77195965386324 0 0
-0.491452706128514 2 0
-0.93762232235133 2 1
-0.529567954442806 2 0
0.817894893022584 3 3
0.217833986906621 2 1
-0.503251168974331 0 1
0.0643572645922389 3 0
0.463867887919486 1 1
-0.162950701644921 0 3
1.33716341185183 3 0
-0.112146419672758 3 0
0.888115867791739 3 3
2.58658899834273 3 0
0.847887786192314 1 0
0.761476197024406 2 2
-0.921021902423583 1 0
0.948115675125925 3 2
0.224855572176375 2 3
0.944156525766115 2 3
-0.614740249621881 2 3
0.66469822230964 0 2
0.879215028703975 0 2
0.85718203403592 3 0
2.94693561413149 3 3
-0.672386179274494 2 0
-0.264897314028079 0 2
0.238292318557417 2 0
1.27675945152418 2 3
-0.305854086710506 1 2
0.336296337349164 1 0
-0.0968245463463725 1 3
0.224570465362499 3 1
-0.365733768345146 2 0
0.692223958508504 3 0
-1.57018199626837 1 0
0.0691280970557993 0 2
0.182536050565425 2 2
-0.331578133977522 1 0
-0.998999904632556 1 2
-0.761840472113891 1 2
-2.02163252640454 1 1
-1.90867290427143 0 3
0.366303612656691 1 3
-0.751114384108174 1 0
1.29878828951757 3 2
0.330152650051418 2 3
-1.08279720363884 1 3
-1.40479743601161 0 3
-1.61423962779656 1 3
0.658941528830938 2 3
-0.210388692090216 1 0
-0.867292125668159 1 0
0.121483841266196 1 0
0.437073005489765 2 3
-0.17162352223032 1 0
-0.0913036595101142 3 0
0.524539911893876 2 3
0.293926556324744 1 2
2.08876643450947 3 3
2.31343222920757 3 0
0.819823719155689 2 1
0.229888436664046 2 0
-0.121428082941095 1 0
0.271274542703174 2 2
-0.561500565410973 1 3
0.579828689762888 3 3
-0.309167940746297 1 0
0.513033643014472 0 0
-1.10005520009237 0 2
-0.391307148008891 2 3
1.49979764570498 1 3
0.0131127607206535 2 2
-1.54604339024681 1 0
-2.01430654244713 1 2
-0.874377369684514 1 3
-0.304668816764499 2 0
1.01669412669896 3 3
-0.338521909582735 1 3
-1.42078237379441 1 3
0.111845377415982 2 0
-0.830223469509278 1 0
-0.517432307330966 0 0
0.656707328334674 1 2
0.682212149788999 2 0
1.59736421128449 2 0
1.18216868668441 3 2
0.337791601388546 2 1
-0.532152425289534 1 0
0.265403474580534 1 3
0.483333841298987 3 2
-1.2060664038283 0 1
-2.57004658241377 0 2
-0.455473134145403 0 2
-0.109796210892885 1 0
-0.0667276828889506 1 2
-0.42531253327584 1 2
-1.03213238851091 0 3
-0.669498512824293 2 3
1.01599146112261 3 2
1.76379412218286 2 2
1.81467203871629 2 2
0.936772830478131 2 2
1.4640776662092 2 2
-1.31064062423674 1 1
-0.858655381096733 1 3
-2.3077629469464 1 0
0.0686002825300714 1 3
2.66125632177229 3 1
0.83059910859964 3 3
-1.38347549961122 1 0
1.28369736595362 3 0
1.05400428926685 3 2
-0.90642548528339 0 1
-1.29054074713497 1 0
0.16361971166143 2 3
0.29572266281297 2 0
1.15208501990853 3 2
1.22181736212168 2 1
1.35069835880021 2 1
2.00827642161351 1 2
0.177960837864989 2 2
-1.13383026683351 2 1
0.0611468052651641 0 2
0.106759225350699 2 3
-0.306642091308378 0 0
0.16312650035684 1 0
0.139185034397973 2 0
1.06816533957248 3 0
-2.34432771940921 0 0
-1.45934355882483 0 0
0.804891055863858 3 0
1.28268602358736 3 0
0.081346739440143 1 0
0.417907539688158 2 0
1.92023805678638 2 3
-1.79374518256923 1 3
-0.201746644261345 1 3
-1.65474576738275 1 2
-0.837596443565554 1 0
0.139991805763488 2 3
1.39051719615058 2 3
-1.51002280742047 1 1
-1.0861888430486 0 3
-1.04345208022551 1 0
0.0194907324002785 2 2
0.86706389778048 1 0
0.647364253740437 1 2
-0.860964993998507 2 3
0.271736239535084 1 0
0.700777933733515 1 0
0.311529093245893 2 1
0.928588293934116 1 2
-0.157327169022872 1 2
-1.48939918006127 0 3
0.858585250873508 2 0
-0.886699709864715 1 3
0.981893614647465 3 0
-0.646984010421089 2 0
-0.529634494139791 1 2
-1.32321836848069 0 3
0.435146436096446 3 1
0.517383341792692 3 3
0.428253599547313 1 3
-0.668391182654902 2 2
-0.260585459414904 2 2
0.656065576871302 2 2
-1.40788091053529 2 3
0.119786347395673 1 2
0.896821622455114 2 0
0.285166262379545 3 1
-0.686078607237399 0 0
-0.594069546580547 2 2
-0.514751562748476 1 0
0.284756533568398 3 0
0.0982202487792453 2 1
-1.00034493411832 1 0
0.120766745619927 1 0
-0.155797737397682 1 2
0.404128936991731 3 0
1.88840437457067 3 3
-0.107672243122193 1 3
-1.03441194841322 0 0
-0.0729807284595509 2 1
0.822521287172825 3 0
-1.1351412849825 3 3
-1.01973009152402 0 2
0.0321227532981535 1 2
-0.279198081998684 1 0
0.104206882845342 2 3
-0.0336983217677624 0 3
1.26577231977132 3 1
0.716539198572691 3 2
0.315219112026074 2 2
-0.970585848977774 0 3
0.305024319996495 2 0
0.420113451991178 0 1
-0.113658635292397 1 0
-0.743593872588366 1 0
-0.174246131866031 3 2
1.44653296396508 3 2
0.91054386562135 2 1
0.157806784087585 1 1
-1.74721663302494 1 1
0.87190432185761 3 3
0.110914693887617 0 2
-0.016902545884604 3 0
0.104551798831901 1 2
-1.31876990804996 0 0
0.614921556388419 2 0
-0.382745466722718 1 3
0.626455777141754 3 2
-1.27231802413149 1 2
0.759431334975611 2 0
-1.66144015465387 0 0
-0.289471343461039 0 0
-1.0998041509687 0 1
-0.377646836443229 0 0
-1.65243410916756 0 3
1.84709124513877 3 1
1.3640277381092 2 0
0.453428885245495 2 3
-0.88198391096057 2 0
-1.33592443977456 0 0
-0.61788210039596 0 0
-0.462278029673293 2 0
-0.841120931248676 0 0
0.766843250770614 2 0
1.45299576355726 3 0
0.794627169671606 2 0
-0.119605508111493 2 0
-0.0995553646533659 2 0
-0.339677780203937 1 0
-0.00907498153636072 1 1
0.994268150793696 2 3
-0.152207350596497 0 2
-0.883872947845942 1 0
-1.07788953244283 2 2
0.589738219075915 1 3
-0.228941653704638 2 3
-0.198112572559483 2 2
-1.46393779125462 1 3
-1.14897288324481 0 3
-1.2244175084133 0 2
0.503217232142992 0 2
0.0534633121931074 3 1
-1.78321026156596 0 3
-1.06493038852582 0 0
-1.08056036235284 0 2
0.0632955664756894 1 2
0.243058028841532 2 3
-0.352398056805271 1 0
1.19623681279474 3 3
0.684793019618589 3 0
0.574186108362054 3 0
0.107952169122363 3 3
-0.122242359343918 2 0
-0.661782687956952 1 0
0.524217191732189 1 3
-0.184725524119315 1 0
1.163452669314 2 0
-0.907754876825968 0 3
-1.54404180370979 0 3
1.19490204868765 2 3
-1.52634688094878 0 2
-0.574112602007227 2 2
-0.299330418768093 3 3
-1.28043531346999 0 3
0.63418636366418 2 2
-1.24772101238655 1 0
-0.0440229269936389 0 2
-0.275326255207194 3 1
0.378463175764516 2 1
-1.66415200715507 1 0
2.29490984134458 3 0
-0.101568428465723 2 2
0.813669264831341 3 2
-2.04354874672734 0 1
-0.759073083328499 1 3
-0.279173375468977 2 3
2.82642790484753 3 3
-0.805977701056254 0 0
0.142242846662418 0 1
-1.02647472277823 0 2
0.15636876464048 1 0
0.022481657799259 1 1
-0.162102717960909 2 2
-0.750909161637034 0 2
-1.62730097941427 0 2
-0.758289333244567 1 1
0.608211823018653 3 3
0.885935241171445 1 1
-1.27030959072481 0 3
-0.143224600015295 0 0
1.07796052697403 2 0
-0.492962390460716 1 2
-1.24961405600282 0 2
-0.874897479678577 0 2
-0.290981557712667 3 3
0.0190793099070023 1 2
1.57539590322874 2 0
0.304658926591827 3 2
-0.654016031606598 0 3
-1.49423284052296 2 0
0.692686190282914 1 2
-0.169142422512218 1 2
1.33141129115714 3 2
-1.32189066044688 0 2
0.197103745034155 2 2
-1.22799766513908 0 1
-0.948448138871396 2 0
-0.989271797913399 2 2
-0.28584254892395 1 3
-0.665354142058475 1 0
0.472389705293837 3 2
-0.193980250607614 0 3
-0.213783273621011 1 3
0.447832706355842 0 2
0.809797711889593 2 0
-0.611912726305127 2 3
0.941999127528142 3 1
-0.849657675886485 0 2
1.58907865297595 3 1
-1.5100607166602 1 0
0.576637335702151 3 2
0.399888651240705 3 3
-0.637840206383131 1 1
-0.313038848748825 1 1
-0.19387483393611 1 1
1.14427110674898 2 3
-0.1478241121923 0 0
1.01688030878557 1 1
-0.683339567727338 1 0
-0.0186176676020564 2 0
-0.651537468496028 2 3
-0.699190655692203 1 2
-1.09974016507602 0 0
1.35070930260727 3 2
0.209592882096836 2 1
1.03408074105941 3 0
0.737840138720095 2 3
-0.980136436077425 1 1
-0.308836589815521 2 0
-0.640331538815882 1 2
-0.526572847623186 1 2
-0.45099130407891 0 2
-0.258902135670383 0 2
-1.1967970927801 1 0
0.801975733107215 3 0
0.885599429431834 1 3
0.0252306546652949 1 2
-0.423428726196123 2 3
-0.705691162276125 1 1
1.57752653721578 2 2
-1.2993176467505 0 0
-0.441100496827826 1 3
1.03324379927571 2 0
-1.09939151129601 0 1
-0.598294112482536 2 3
-0.086984156290366 2 0
-2.80726546438663 0 1
0.0263306796652416 0 0
0.0159636243679684 1 2
-0.979969596830515 0 2
-1.8131752433289 0 0
-0.239519610705828 1 3
0.67441150286312 2 0
-2.91774956904713 0 0
-1.37732317668232 2 1
-0.410962936749285 3 3
0.396838482859668 1 2
1.0739042550681 3 1
0.286204738518736 0 3
0.0671741963089786 2 0
-0.244308797790869 1 3
-0.150373394907104 0 0
0.470447578200135 3 2
-0.706103089030825 1 2
0.239172381228777 1 1
0.856975821390379 3 0
-0.44419385924279 2 2
0.240774102823388 2 0
-0.0120199375221547 1 0
-0.0860272171508617 2 0
-0.750836776690187 1 2
-0.228615566538964 1 0
-0.5186102783253 2 0
0.420036401318924 3 2
-1.95900576068228 0 0
0.402828204134084 2 0
0.528053116572878 1 0
-0.546032403299103 1 3
2.76304324962277 3 0
-0.276255341502467 2 0
-1.92621654407375 1 0
0.785989754326449 1 1
-0.529315366507159 2 1
-0.0459476273565254 0 2
-1.35969429392565 0 3
1.11444765474949 3 1
-1.20705176465874 2 0
1.83981736043982 1 0
-0.889398803411444 1 0
-0.679340231514351 0 0
-0.61056611375339 1 2
-1.01838980076825 0 0
-0.155100384569455 3 3
0.49716248732398 3 2
-0.522078692148895 1 0
-0.369503347971714 2 3
0.322808945536366 1 2
0.29092244274288 0 0
-0.707338910008405 3 2
0.677286116856827 3 0
0.537930949532469 2 1
-1.10924731934418 0 0
1.6146700850133 2 2
-0.659721094288478 2 2
-0.0705847902485187 1 0
1.00671883901878 3 0
0.784729532172262 3 3
-0.189072507513442 2 2
-0.875340327690411 1 0
-1.07615409400527 0 0
-1.41309906091453 0 1
-0.497386628867421 0 0
1.54457339034525 3 2
-1.16532721655649 0 0
-0.00692368227922293 1 0
