resp th
1 -1.19066005961487
0 0.468846915658969
1 1.15242661378152
1 0.320575425827888
0 -0.84819347061028
1 -0.961338051654989
0 0.714243465276217
0 0.246220290289772
0 1.76064406713592
0 0.68481008221522
0 -0.00504694780280788
0 -0.0335032020870297
0 -1.56071057674973
0 -1.15431830626808
0 0.993708451921836
1 -0.297661873544518
0 -1.81597157543776
0 -0.698068194740303
0 0.577387090422458
0 -1.69641629467675
1 2.05557222002869
0 -0.858092395094138
0 -2.28495667217031
0 -1.06742790170089
0 -1.11696186106803
0 1.20144795931542
1 0.144731394398566
1 -0.710683295260221
0 0.805673532640121
1 0.0988610380318061
1 0.374261819562397
0 1.26493681931508
0 0.00920520566143099
1 -1.00690996567916
1 0.472511748621414
0 -0.911313023663761
1 1.28279231814955
0 -0.272547693399312
1 -1.13849077958172
0 0.537962554805493
1 0.487887175989325
0 -0.806532468234231
1 -1.09936557783382
0 -0.539013091569219
1 -0.484352873345365
0 0.0147909935764242
0 -1.24867018911907
0 0.614405479371999
1 0.846759843525304
1 -0.318567814702541
0 -1.9547242677284
1 0.0749226322606143
0 -1.43171292749362
0 -0.35428114434383
1 -0.783551148850261
1 0.217826851227916
0 -0.576314349032622
1 0.295565948524552
0 -0.759149982727257
0 -0.130400134821147
0 -2.50742047472612
1 3.31204038222428
0 -0.94888542481184
0 1.23278951765095
1 0.113521008892839
0 -0.215972666769144
0 1.3845689687693
0 0.201856389601781
0 0.883392766502586
1 1.1891141476815
0 -2.3031190180708
0 0.329303415229143
0 0.9855488896426
1 0.0272058439682151
0 -1.35474668211025
0 0.277763379116539
0 -0.518739416533218
0 -0.800671872274447
1 1.10306311700265
1 -0.0182954188097812
0 0.44180072123724
0 0.110054750947413
0 0.41090712810635
0 0.950726263543559
1 0.242443648407088
0 -0.674802712819331
0 -0.740939267283471
0 0.0903394334102513
0 -0.302663768237044
0 -1.38431348469296
0 0.659977869115129
1 0.614442468188742
0 0.25992146227331
1 1.49917269815604
1 -1.53914712843304
0 -0.216475776631044
1 -0.168294234740027
0 -0.552363105363303
1 -0.405166261467932
0 -0.6194030897169
0 0.446003696203053
0 -0.916088799034735
0 0.652821214203546
0 -1.05601549503995
1 -0.712413203897484
1 1.24977045178546
0 -0.194280674887065
0 -0.00122447738325332
0 -0.327347992874718
1 0.193652123200107
0 -0.0499080231253286
0 0.867425763928017
1 1.30621670145037
1 2.25870767049196
1 0.197866185974893
1 0.603050944047055
0 1.32142894061816
1 0.182120169598995
0 -1.37407136063817
0 -0.656602384357795
0 0.499973392114552
0 -1.74563247236938
0 -0.282635161075807
1 -0.29131361559821
1 0.680538551327004
0 0.847067361894028
1 -0.174378693082149
1 0.442566532241454
1 0.197348579937403
1 -0.074804846299289
0 1.05148287425815
0 0.973024834820776
1 1.33503527092511
0 -1.03180277422427
1 0.67145354952715
0 -0.419279537264352
1 0.669568650163655
1 -0.848516741802222
0 0.575613631694912
0 -0.266896593454842
0 0.761147051010803
0 1.01695585884267
1 0.311981097328105
0 -1.08168578203422
1 -0.592265189598517
0 -0.0395548500039337
0 -1.3105728486592
0 -1.25087921121138
0 -1.72353376847887
0 -1.64505736594149
0 0.201888588475586
0 0.220204008725642
1 2.6602512853758
0 1.05169637468387
1 0.18049059510815
0 1.86775444141642
1 -0.729449412071701
0 -0.423099834415574
0 -0.37752327796292
0 -0.227889075726518
0 -0.0249889839793776
1 1.03601025658758
0 0.407249534624371
0 0.958474433391051
1 0.147492668722232
0 -0.786162266397369
1 -1.50465765116526
0 0.0171725986385717
1 0.344386968352488
0 -1.53900421581154
0 -0.590411472699506
0 -1.51526550206029
0 -1.20112398371828
1 0.378557352680065
0 -0.066340405962512
1 0.166598857888483
0 1.17303069640948
1 -1.65985141047004
1 0.630491859455682
0 0.012180568252146
0 -0.146593972147449
1 0.489587939976098
0 0.366757177934781
1 1.64631646421764
0 0.578521910023764
0 -1.30438510665035
0 0.0181459924636273
1 0.365586853128464
0 -0.721369998566356
0 0.865794536971577
0 -0.566234142532684
1 -0.346468654522871
0 0.337774192594754
0 0.112711183654598
0 0.907052520515997
0 1.28342005983773
1 -0.609893820413812
0 -1.04872715869419
0 -1.97048890000405
1 0.777131531271811
0 -0.0947519402684996
0 -0.571645935678224
1 1.10732193312075
1 0.541265418096971
0 -0.096980360571771
1 -1.16631190029893
0 0.971887023281355
1 1.2134141127452
0 -0.377430347070194
0 1.00784436977578
1 0.126689125103943
1 -0.746252507564697
0 -2.40475996263173
1 -0.605788604346366
0 -0.276071588848029
0 0.627059625018452
0 -1.71233894582528
1 1.16275403825773
1 0.310617155290087
1 0.536490246954011
0 -0.0511249588958125
0 -0.812024806571367
0 0.698614499548901
0 -0.686978529506289
1 0.233619928764512
1 0.564449231315101
1 0.0469656409575239
0 0.29871597223168
1 1.52495680338621
0 0.062836715318621
0 -0.950592637136036
1 -0.970194743639351
0 1.20594594909343
0 -0.530454816407174
1 0.0964010512236081
0 -2.33624105590491
0 -0.246296124554079
0 0.909475334687872
0 -0.544504803725541
1 0.754388760782846
0 -0.975437422412417
1 1.112266356305
0 0.837027408282471
0 1.78513189034006
0 -0.190812259033043
1 0.111678911602827
1 -0.0975949623023069
0 -2.17695438703441
1 0.381315462974629
0 -0.483035724110568
1 0.00583230693745975
1 1.54140996118372
0 0.308661867702911
0 -1.54980262176548
0 0.250596724612267
1 0.601093153352823
0 1.10401466452208
1 -0.544845078611214
0 0.252085321507921
0 0.692588246021751
0 0.775797297789767
1 0.350146273349043
0 0.258781259508356
1 0.956117793306655
0 -0.331852807315097
1 -0.49144859371322
0 -0.210384881954286
0 1.28940082197299
0 -0.288602855425524
1 -0.282410869074273
0 0.809543113198207
0 -0.689230046002387
0 -0.0107430903493188
1 -1.25703569772269
0 -1.96858823590978
0 -0.20008941790473
0 -0.989240591699975
1 -1.55043746698445
0 -0.230026007861997
0 -1.30056677931097
0 -0.134987392957155
0 0.266249823667778
0 -0.732121691206647
1 0.779097452095164
1 0.416245646206703
1 -0.984969549487415
0 0.0534190440200992
0 -1.29358207341859
0 -0.0489903335818578
0 -0.236155059191295
1 0.191646175884847
0 -0.637032734646818
0 -4.12363174910613
0 0.0408639661268576
1 -0.804072023672015
1 0.515578262315378
0 -0.224379063429819
0 0.741195440202981
1 -0.21369772619225
0 0.921265320246013
1 0.162475867875749
0 -1.73625299427558
0 -1.9332081181764
0 0.219031725214778
1 -0.63684813103379
0 0.579695490325075
0 0.299305108734392
0 0.560943822680417
1 0.800081615654043
0 -1.00388029152547
0 -0.965260194230627
1 0.783299676612118
0 0.359943693410624
1 0.456438218860842
0 1.15349301908118
0 -0.406398115980733
0 -0.700344978979115
0 -0.467352793829006
1 0.737311054745004
0 0.263560923473215
1 1.1608287224051
0 -1.63446367648323
1 1.81905321859087
1 0.629411472986801
1 -0.395743803587245
0 -0.84357027081536
0 0.101136064305826
0 -1.52020697010671
0 -1.8225359579981
0 -0.660728543138434
1 -1.20329699084512
0 0.802844428135642
1 -1.03087431112228
0 -0.763714840693203
0 -0.564004377445746
0 1.14257125238624
1 -0.552020392550416
0 0.879547485317633
0 -2.5054623123349
0 0.56388440329012
0 0.196954840681416
0 -0.487084569567704
0 0.821665415833936
1 -1.48469791729685
1 1.02318784928051
1 2.1044743279111
1 0.480388971466379
0 0.563916240251888
0 -1.43370372866628
0 0.84982351756137
1 0.935043327951633
0 -0.43975833039378
0 0.290868845674258
0 0.713108036667007
0 -2.94735776713608
0 -0.870428672769383
0 -2.41991622073737
1 1.81284466235682
1 0.0884398177374836
1 0.634979820694171
0 0.770577557728239
1 1.06916137179961
0 -1.09043394034828
1 0.315518756014491
1 -0.597891145719632
0 -1.51309254878895
1 0.0632282999399229
1 0.421505362201774
1 0.0671445194901401
1 0.260243858011343
1 0.264804580754277
1 0.759978714587429
0 -0.359946365348469
0 0.298258472855381
0 0.457977831888899
0 -0.750697042054866
0 0.539435799310691
0 -0.235547609891973
0 1.60624396027967
1 0.340918736713592
0 -0.966236067936258
1 0.477955287697178
0 -0.58228091723454
0 0.556203721352179
0 -0.16574251287012
0 -0.967587771991632
0 0.447973153798907
1 0.471832985840855
0 0.0102804821098658
0 -1.26812457747503
0 1.65248590054407
1 0.682378611857167
0 -0.156116549270103
0 0.659007701547573
0 1.01818805713919
0 -1.78036889497856
0 0.174361952653621
0 -0.486777072530879
1 -0.808245630153654
0 -0.263478182106492
0 0.477789674028369
0 0.301040761167951
0 -1.53070944682809
1 0.56272330113337
0 -2.14519538185284
0 -1.32321329622525
1 -0.0558733946001479
1 1.19952666201436
1 0.187616949379786
1 0.776344634609391
0 -2.48737310819359
1 0.310185598286106
1 0.878450504597545
0 1.97576956114169
1 -0.299882993710726
1 -1.07297470988205
0 0.0992726728431064
0 0.647102353424185
0 -0.017567628003992
1 -0.149822346106895
0 -1.14866508881004
1 -1.85947712261507
0 -1.35327925297935
0 1.08913282139855
1 0.612469292685561
0 -1.23759863622045
0 -0.128912925955213
1 -0.590179123631584
1 0.875405272539581
1 -0.0180277028735145
1 0.533316391676264
1 0.865624496826001
0 -0.683947830237322
0 -0.776984958836456
0 -0.797084801101771
1 0.963910486404821
0 -1.48826300944583
1 -0.766584839713156
1 -0.825218992552261
0 0.464339814055475
0 -0.364574517082857
0 -0.796433962429379
1 -2.07599862215563
0 1.72347321419644
0 0.202707647094476
0 -0.237272844258019
0 -2.23222419994981
0 0.025845461571241
0 -1.02245165848369
0 0.911128900534147
1 1.84834071173662
1 0.485679588913703
1 0.115901116167406
0 -0.603115457889368
0 0.0850311423441299
0 0.837517472207384
0 0.231375872535439
0 1.92097416516814
0 0.117053197712425
0 0.630074255652312
1 1.73196090339333
0 -0.71987892237017
0 -0.00235170566275796
0 -0.998702192266972
1 -1.55030140512645
0 -1.88528419013285
1 -0.0825870754635938
1 0.678762022454947
0 -0.609129563444639
1 1.3978021922247
1 0.609471106769683
0 0.552698355383194
1 -0.316579659963002
0 -0.261153711323985
0 0.333376432587316
0 -0.394134669245649
0 0.451044719229544
1 0.354247811539728
0 0.597638324131612
1 -0.422798445824878
0 -1.38860311001872
1 0.348982730959625
1 -0.398283298143117
1 0.216413924340051
0 -0.839966574170494
0 -1.2285971991758
0 -0.563822519580857
0 0.395566804034877
1 -0.407473545810697
1 0.270341306362292
0 1.66215684753477
0 0.418857393381533
0 -1.1794702884322
0 -0.0674301965362098
0 -0.795294988804731
0 0.482866431723881
1 0.753522918845075
0 -0.487757509793797
0 0.921211954332575
0 -0.577902568207478
1 2.17293216522342
0 0.3605165519525
0 -2.61063546259848
1 -0.181212141433662
0 0.00414846990944417
1 0.770911748954868
1 0.176252347977154
0 0.146048280847099
0 0.820096266368102
0 -0.425022419975325
0 0.3365079672865
1 -1.76099829219061
1 -0.543381952363956
1 1.69154310599163
0 0.0509624592436506
0 0.362011475085101
1 -0.259975097101874
0 0.144105201153726
0 -2.25395591187471
1 1.85926410015852
0 -0.979745986022821
0 1.10950408286242
1 -0.223239506146439
0 -1.42129803669655
1 0.828587855421588
1 -0.127071888155672
0 -0.607830364182776
0 0.619062903219543
0 -1.15701578837618
0 -1.00028472728097
0 -0.317720150275017
1 -0.387092208420923
1 -0.751448946010726
1 1.07311461465068
1 -1.40179506497732
1 -0.699684274880271
1 -0.869174100406705
0 0.397640035753327
0 -0.4312928401421
0 0.429796323005424
1 0.88451715254124
0 0.051811936358088
0 1.41324750945635
0 0.390640122049162
0 -0.551031282032044
0 -0.0297039176576785
1 0.423524231994234
1 0.73649430175924
1 2.05256019210032
1 1.12397439481473
0 0.244175394583746
0 -0.601378883097066
0 0.752111219895102
1 0.403258048605814
0 -2.47604378933898
0 0.687888118974915
0 0.596482845049983
0 0.875891587874415
0 -0.079197957734253
1 0.335704655538907
0 -0.169811459888689
1 -0.587834433039795
0 -2.13511842881704
0 0.241008735202678
1 -0.400339395356587
0 -2.33992401495477
0 0.551061344878082
0 -1.11944268062775
1 -0.0435551479893041
0 0.743059516528299
1 2.10518859609546
0 0.497682602022585
1 0.924371640557562
1 -0.291860824119102
0 -1.64941017250848
0 -0.496738780286845
1 -0.0202989316679697
1 0.0904487118717464
1 1.03841590571808
1 -0.0693215808596808
0 -0.555615241998491
0 -2.4099264612096
1 -0.706419616232663
0 -0.24601907664173
1 0.12819917992931
1 0.408342360352313
0 -0.660784450392008
0 -0.240240404742146
0 0.261434766975041
0 -0.976376356100412
0 0.525406728719448
0 0.280644764356963
1 1.54379715431939
1 1.35217354553348
1 1.31553219148837
0 0.982346449696739
0 -0.489897187496498
1 0.523931801193283
0 2.14038028198001
0 0.26355893957144
1 0.157162579743803
0 -0.507427499693158
1 -0.075267644234525
1 1.24694633459209
1 -0.89737452800098
0 -0.00495849718336872
0 -0.172918450819409
0 0.431462477216219
1 0.34299633309085
0 -0.458780692448743
1 -0.348791475255215
1 1.9309411904121
1 -0.915964743947088
0 -0.106668319570827
0 -0.863512382218841
0 -1.11511913440646
1 -0.641181861540444
1 -0.358549436977305
0 -0.655184794109664
1 -0.0771513345857041
0 -1.24348911016727
0 -1.66860528829136
1 0.894685414320606
1 0.817317005894461
0 -0.994918186711952
0 -0.423654933961714
0 -1.04553740540481
1 1.07069052738985
0 0.676044119424881
1 -0.320666898657842
1 -0.0693888238947579
1 0.394916760912805
1 0.318550378633546
1 0.455789197466626
1 0.0497528837762702
1 1.8231251514982
0 -0.436283031413651
0 0.39450791677616
1 -0.249480357017883
0 0.0402769939994112
1 -0.298524384211625
0 -0.546153536110346
1 -0.168835057385698
1 1.11361644886592
1 3.55678983918326
1 2.0714174630441
1 -0.542841020237561
1 -0.235062194028762
0 0.436760732585824
1 0.146885766629394
0 -0.0505775733290078
1 1.0767820462896
0 0.888331108770102
0 -2.17634867245635
0 2.45180904809162
1 -0.196844409549156
1 0.606398241708115
1 2.26171943860059
0 -2.07007277315792
0 -0.13178978704214
1 0.64065611572099
0 -1.05335395139598
1 -0.386454629144836
0 0.886491238719241
1 1.16419563559017
0 -0.999287609451589
1 0.749898407417546
0 -0.188639009419536
1 1.16442921920961
0 -0.451149066944272
1 0.527566400512393
1 -0.492076610986033
1 -0.00140150833767539
1 0.445995832754311
0 -0.0335293918762838
1 -1.26982136659632
0 -1.40095152482112
0 -0.593016814830617
0 0.13703121541115
0 1.39544564295509
0 0.979081470456667
1 1.17479483175277
0 0.590089636496067
0 0.00795475786982192
1 0.336094554694067
0 -0.814845436238944
0 0.502221091107884
0 -0.1905775046016
0 0.327387836496651
0 -1.6977006929886
0 0.640447615138044
1 0.491716885555356
1 0.658779917008213
0 -0.505320750691238
0 -0.887001774363477
0 -1.98567413772151
0 -1.23279261428384
1 1.0880774017408
1 1.73316367814505
0 -0.225686538313555
0 -0.376712057278711
1 0.304295423643734
1 -0.0125887002357999
0 -0.181438936984375
1 0.76669228734992
0 0.837971388627532
1 2.15781630490615
1 0.73407372573144
1 0.851736696474729
0 0.0220196393902676
0 -0.868618162188071
0 0.178723087835089
0 -0.221544007757927
0 1.2562257351876
1 -0.907831582366561
0 -1.06773634810283
1 -1.62921037340705
0 0.6410255925196
1 1.10527118699313
0 0.458736292037803
0 -0.390360682014629
1 0.16310234490784
0 0.107665054957725
1 0.0178149987691585
1 1.07230980661783
0 1.34186815073251
0 -0.312830843231423
0 -0.640893554009689
1 0.393730417135425
0 0.649128154544902
1 1.98934324358399
1 1.42019117379425
0 -1.15871412542115
0 -1.05653690858697
0 -0.501818965187671
0 -0.6310838100042
1 1.26749139240254
0 -0.987269482434542
1 0.752195485088025
1 0.774047394505257
1 2.65597607751829
1 1.48548129633002
0 -2.48878521655002
1 -0.548998894616006
1 0.664426174714659
0 -1.7988197113818
1 1.42183202130887
1 0.541866297898117
1 1.72019842012901
0 0.631553992037094
0 0.271095514318701
1 -0.763368733772428
0 0.577343932887088
1 0.980806442253166
1 0.226791787932744
0 0.515182770483895
1 -1.55334710899761
1 1.25756737030427
0 -0.544659317156108
0 -0.353824432371112
0 0.346761441653751
0 0.911824138772989
1 0.476694833923371
0 0.426551569434182
0 0.302486162004694
0 -0.79738868652906
0 -1.22982831118348
0 -0.47045341958476
1 0.65944131355733
0 -0.39316009600351
0 -0.784715592931091
0 1.39739770967561
1 -0.185195809904999
1 0.0832244566868193
0 -0.051621009953688
0 -2.84456209669355
0 -0.42058256945744
1 0.640992679932537
0 -0.143690847824927
0 -0.738489064572741
1 0.308126996218951
0 0.946751305655804
0 0.794368969959489
0 -0.624889931103135
1 0.536628277987264
1 -0.511955250494529
0 -2.1784222090882
1 0.132018700339103
0 -1.21671560562755
0 -2.08975353062557
0 1.31139475235518
1 -1.35261559356599
1 1.10751214133595
0 -0.957021971411381
0 -0.444643544723503
1 -0.606884089548058
0 -0.685692947683921
0 -0.438451444335023
1 0.436467162025418
0 -0.838055921533857
0 0.517510875141881
0 -0.781155311980294
0 -0.841013997961876
0 -1.2465343225032
0 0.643076986107082
0 0.427840140578342
0 1.26776363227787
1 0.0482191288361292
1 -0.890913006549231
0 0.234664718815832
0 -0.81395527435609
1 -0.0917654838281084
0 0.0274020730072964
1 -0.0072110788415331
0 0.727668999911279
0 -0.69623283081684
0 -0.397318175954441
0 -1.92709565827212
1 0.18597482954665
0 -0.0419298839487922
1 -0.894752499378777
0 0.417722752964917
1 1.15022828255338
0 -1.27585855180098
1 0.00126118732378853
1 1.16263055874854
0 0.865592053721286
0 0.268048975523699
0 -1.14989249307691
0 -2.57159803408615
0 1.4123957714442
0 -0.197005284637513
0 0.264820850206283
1 1.40815464299381
1 -0.711086085416199
1 -0.880218854299915
1 -1.26901129215018
0 -1.19623142975213
0 -0.0827598072046365
1 1.30267789327902
0 2.27278071130272
0 -0.357538346072941
1 -0.254219756614386
1 0.0753328740395007
1 2.12683806264817
0 0.452183813764723
1 -0.0691299595513148
0 -0.178442508753826
1 0.904037571026997
0 0.387996611264157
0 -0.577034081086178
0 -2.06255186070165
0 1.37378230849077
1 -0.676786746275087
0 -0.872913945872339
0 -0.788186274588622
0 -1.41527317383227
0 -0.932701048507055
0 -1.75293430037369
0 -0.375294854743924
0 -1.38471397883876
0 -0.317574058373294
0 0.240762270546746
0 0.591665902199931
0 -0.916598941383382
0 0.838597376103323
1 1.50158037106702
0 -0.310683782059938
1 0.00534314884810226
0 1.28026013039769
0 -1.12028908072526
0 -0.611790994474916
0 -0.935424919800434
1 2.23742147109592
0 1.1666100824295
1 -0.99045293145235
0 -0.330544371142183
0 -1.28179138479471
0 0.169336743447153
0 0.283147699237367
1 -0.255722347647602
0 0.00214539911258802
0 1.38970975078417
0 -1.45828674230335
0 0.78191862106634
0 -0.887835943820047
0 -0.16188732894726
