resp th
0 -1.19066005961487
0 0.468846915658969
0 1.15242661378152
1 0.320575425827888
0 -0.84819347061028
0 -0.961338051654989
1 0.714243465276217
0 0.246220290289772
1 1.76064406713592
1 0.68481008221522
0 -0.00504694780280788
0 -0.0335032020870297
0 -1.56071057674973
0 -1.15431830626808
0 0.993708451921836
0 -0.297661873544518
0 -1.81597157543776
0 -0.698068194740303
1 0.577387090422458
1 -1.69641629467675
1 2.05557222002869
0 -0.858092395094138
0 -2.28495667217031
0 -1.06742790170089
0 -1.11696186106803
0 1.20144795931542
0 0.144731394398566
0 -0.710683295260221
0 0.805673532640121
0 0.0988610380318061
0 0.374261819562397
1 1.26493681931508
0 0.00920520566143099
0 -1.00690996567916
1 0.472511748621414
1 -0.911313023663761
1 1.28279231814955
0 -0.272547693399312
0 -1.13849077958172
0 0.537962554805493
0 0.487887175989325
0 -0.806532468234231
0 -1.09936557783382
1 -0.539013091569219
0 -0.484352873345365
1 0.0147909935764242
0 -1.24867018911907
1 0.614405479371999
1 0.846759843525304
0 -0.318567814702541
0 -1.9547242677284
0 0.0749226322606143
0 -1.43171292749362
0 -0.35428114434383
0 -0.783551148850261
0 0.217826851227916
0 -0.576314349032622
0 0.295565948524552
0 -0.759149982727257
1 -0.130400134821147
0 -2.50742047472612
1 3.31204038222428
0 -0.94888542481184
0 1.23278951765095
0 0.113521008892839
0 -0.215972666769144
0 1.3845689687693
0 0.201856389601781
0 0.883392766502586
0 1.1891141476815
0 -2.3031190180708
0 0.329303415229143
0 0.9855488896426
0 0.0272058439682151
0 -1.35474668211025
1 0.277763379116539
0 -0.518739416533218
0 -0.800671872274447
1 1.10306311700265
0 -0.0182954188097812
1 0.44180072123724
0 0.110054750947413
1 0.41090712810635
1 0.950726263543559
0 0.242443648407088
0 -0.674802712819331
0 -0.740939267283471
0 0.0903394334102513
1 -0.302663768237044
1 -1.38431348469296
1 0.659977869115129
0 0.614442468188742
0 0.25992146227331
1 1.49917269815604
0 -1.53914712843304
0 -0.216475776631044
0 -0.168294234740027
0 -0.552363105363303
1 -0.405166261467932
0 -0.6194030897169
0 0.446003696203053
1 -0.916088799034735
1 0.652821214203546
0 -1.05601549503995
1 -0.712413203897484
1 1.24977045178546
0 -0.194280674887065
0 -0.00122447738325332
0 -0.327347992874718
0 0.193652123200107
0 -0.0499080231253286
0 0.867425763928017
1 1.30621670145037
0 2.25870767049196
0 0.197866185974893
0 0.603050944047055
0 1.32142894061816
0 0.182120169598995
1 -1.37407136063817
0 -0.656602384357795
0 0.499973392114552
0 -1.74563247236938
0 -0.282635161075807
0 -0.29131361559821
0 0.680538551327004
0 0.847067361894028
1 -0.174378693082149
0 0.442566532241454
0 0.197348579937403
0 -0.074804846299289
1 1.05148287425815
1 0.973024834820776
1 1.33503527092511
0 -1.03180277422427
1 0.67145354952715
0 -0.419279537264352
1 0.669568650163655
0 -0.848516741802222
0 0.575613631694912
0 -0.266896593454842
0 0.761147051010803
0 1.01695585884267
1 0.311981097328105
0 -1.08168578203422
0 -0.592265189598517
0 -0.0395548500039337
0 -1.3105728486592
0 -1.25087921121138
0 -1.72353376847887
0 -1.64505736594149
0 0.201888588475586
0 0.220204008725642
1 2.6602512853758
1 1.05169637468387
0 0.18049059510815
1 1.86775444141642
0 -0.729449412071701
0 -0.423099834415574
0 -0.37752327796292
1 -0.227889075726518
0 -0.0249889839793776
0 1.03601025658758
0 0.407249534624371
1 0.958474433391051
1 0.147492668722232
1 -0.786162266397369
0 -1.50465765116526
1 0.0171725986385717
1 0.344386968352488
0 -1.53900421581154
1 -0.590411472699506
0 -1.51526550206029
0 -1.20112398371828
0 0.378557352680065
0 -0.066340405962512
0 0.166598857888483
0 1.17303069640948
0 -1.65985141047004
0 0.630491859455682
0 0.012180568252146
0 -0.146593972147449
0 0.489587939976098
0 0.366757177934781
1 1.64631646421764
1 0.578521910023764
0 -1.30438510665035
1 0.0181459924636273
1 0.365586853128464
0 -0.721369998566356
1 0.865794536971577
0 -0.566234142532684
1 -0.346468654522871
0 0.337774192594754
1 0.112711183654598
1 0.907052520515997
0 1.28342005983773
0 -0.609893820413812
0 -1.04872715869419
0 -1.97048890000405
0 0.777131531271811
0 -0.0947519402684996
0 -0.571645935678224
0 1.10732193312075
1 0.541265418096971
0 -0.096980360571771
0 -1.16631190029893
1 0.971887023281355
0 1.2134141127452
0 -0.377430347070194
0 1.00784436977578
0 0.126689125103943
0 -0.746252507564697
0 -2.40475996263173
1 -0.605788604346366
0 -0.276071588848029
0 0.627059625018452
0 -1.71233894582528
0 1.16275403825773
0 0.310617155290087
1 0.536490246954011
0 -0.0511249588958125
0 -0.812024806571367
0 0.698614499548901
0 -0.686978529506289
0 0.233619928764512
1 0.564449231315101
1 0.0469656409575239
1 0.29871597223168
0 1.52495680338621
1 0.062836715318621
0 -0.950592637136036
1 -0.970194743639351
0 1.20594594909343
0 -0.530454816407174
1 0.0964010512236081
0 -2.33624105590491
0 -0.246296124554079
1 0.909475334687872
1 -0.544504803725541
1 0.754388760782846
0 -0.975437422412417
0 1.112266356305
1 0.837027408282471
0 1.78513189034006
0 -0.190812259033043
1 0.111678911602827
0 -0.0975949623023069
0 -2.17695438703441
1 0.381315462974629
0 -0.483035724110568
0 0.00583230693745975
0 1.54140996118372
1 0.308661867702911
0 -1.54980262176548
0 0.250596724612267
0 0.601093153352823
0 1.10401466452208
0 -0.544845078611214
1 0.252085321507921
1 0.692588246021751
0 0.775797297789767
0 0.350146273349043
0 0.258781259508356
0 0.956117793306655
0 -0.331852807315097
0 -0.49144859371322
0 -0.210384881954286
1 1.28940082197299
0 -0.288602855425524
0 -0.282410869074273
0 0.809543113198207
1 -0.689230046002387
0 -0.0107430903493188
0 -1.25703569772269
0 -1.96858823590978
0 -0.20008941790473
0 -0.989240591699975
0 -1.55043746698445
1 -0.230026007861997
0 -1.30056677931097
0 -0.134987392957155
0 0.266249823667778
0 -0.732121691206647
1 0.779097452095164
0 0.416245646206703
0 -0.984969549487415
0 0.0534190440200992
0 -1.29358207341859
0 -0.0489903335818578
0 -0.236155059191295
0 0.191646175884847
0 -0.637032734646818
0 -4.12363174910613
1 0.0408639661268576
0 -0.804072023672015
0 0.515578262315378
1 -0.224379063429819
1 0.741195440202981
0 -0.21369772619225
1 0.921265320246013
1 0.162475867875749
0 -1.73625299427558
0 -1.9332081181764
0 0.219031725214778
0 -0.63684813103379
0 0.579695490325075
0 0.299305108734392
0 0.560943822680417
0 0.800081615654043
1 -1.00388029152547
0 -0.965260194230627
0 0.783299676612118
1 0.359943693410624
0 0.456438218860842
1 1.15349301908118
0 -0.406398115980733
0 -0.700344978979115
0 -0.467352793829006
0 0.737311054745004
0 0.263560923473215
1 1.1608287224051
1 -1.63446367648323
0 1.81905321859087
0 0.629411472986801
0 -0.395743803587245
0 -0.84357027081536
0 0.101136064305826
0 -1.52020697010671
0 -1.8225359579981
0 -0.660728543138434
0 -1.20329699084512
1 0.802844428135642
0 -1.03087431112228
0 -0.763714840693203
0 -0.564004377445746
1 1.14257125238624
0 -0.552020392550416
0 0.879547485317633
0 -2.5054623123349
0 0.56388440329012
1 0.196954840681416
1 -0.487084569567704
1 0.821665415833936
0 -1.48469791729685
0 1.02318784928051
0 2.1044743279111
0 0.480388971466379
0 0.563916240251888
0 -1.43370372866628
1 0.84982351756137
0 0.935043327951633
0 -0.43975833039378
0 0.290868845674258
1 0.713108036667007
0 -2.94735776713608
0 -0.870428672769383
0 -2.41991622073737
1 1.81284466235682
1 0.0884398177374836
0 0.634979820694171
0 0.770577557728239
1 1.06916137179961
0 -1.09043394034828
0 0.315518756014491
0 -0.597891145719632
0 -1.51309254878895
0 0.0632282999399229
1 0.421505362201774
0 0.0671445194901401
0 0.260243858011343
1 0.264804580754277
1 0.759978714587429
0 -0.359946365348469
0 0.298258472855381
0 0.457977831888899
0 -0.750697042054866
0 0.539435799310691
0 -0.235547609891973
1 1.60624396027967
0 0.340918736713592
0 -0.966236067936258
1 0.477955287697178
1 -0.58228091723454
0 0.556203721352179
0 -0.16574251287012
0 -0.967587771991632
1 0.447973153798907
0 0.471832985840855
0 0.0102804821098658
1 -1.26812457747503
0 1.65248590054407
0 0.682378611857167
0 -0.156116549270103
1 0.659007701547573
0 1.01818805713919
0 -1.78036889497856
0 0.174361952653621
0 -0.486777072530879
0 -0.808245630153654
0 -0.263478182106492
0 0.477789674028369
1 0.301040761167951
0 -1.53070944682809
1 0.56272330113337
0 -2.14519538185284
0 -1.32321329622525
0 -0.0558733946001479
0 1.19952666201436
0 0.187616949379786
1 0.776344634609391
0 -2.48737310819359
1 0.310185598286106
0 0.878450504597545
1 1.97576956114169
0 -0.299882993710726
0 -1.07297470988205
0 0.0992726728431064
0 0.647102353424185
0 -0.017567628003992
0 -0.149822346106895
0 -1.14866508881004
0 -1.85947712261507
1 -1.35327925297935
1 1.08913282139855
0 0.612469292685561
0 -1.23759863622045
1 -0.128912925955213
0 -0.590179123631584
1 0.875405272539581
0 -0.0180277028735145
0 0.533316391676264
1 0.865624496826001
1 -0.683947830237322
0 -0.776984958836456
0 -0.797084801101771
1 0.963910486404821
0 -1.48826300944583
1 -0.766584839713156
0 -0.825218992552261
0 0.464339814055475
0 -0.364574517082857
0 -0.796433962429379
0 -2.07599862215563
1 1.72347321419644
0 0.202707647094476
0 -0.237272844258019
0 -2.23222419994981
0 0.025845461571241
0 -1.02245165848369
0 0.911128900534147
1 1.84834071173662
0 0.485679588913703
0 0.115901116167406
0 -0.603115457889368
1 0.0850311423441299
1 0.837517472207384
1 0.231375872535439
1 1.92097416516814
1 0.117053197712425
1 0.630074255652312
0 1.73196090339333
0 -0.71987892237017
1 -0.00235170566275796
0 -0.998702192266972
0 -1.55030140512645
0 -1.88528419013285
0 -0.0825870754635938
0 0.678762022454947
0 -0.609129563444639
0 1.3978021922247
0 0.609471106769683
0 0.552698355383194
0 -0.316579659963002
1 -0.261153711323985
1 0.333376432587316
0 -0.394134669245649
0 0.451044719229544
0 0.354247811539728
1 0.597638324131612
0 -0.422798445824878
0 -1.38860311001872
0 0.348982730959625
0 -0.398283298143117
1 0.216413924340051
0 -0.839966574170494
0 -1.2285971991758
1 -0.563822519580857
0 0.395566804034877
0 -0.407473545810697
1 0.270341306362292
0 1.66215684753477
0 0.418857393381533
0 -1.1794702884322
0 -0.0674301965362098
0 -0.795294988804731
0 0.482866431723881
1 0.753522918845075
0 -0.487757509793797
0 0.921211954332575
0 -0.577902568207478
1 2.17293216522342
0 0.3605165519525
0 -2.61063546259848
0 -0.181212141433662
0 0.00414846990944417
0 0.770911748954868
0 0.176252347977154
0 0.146048280847099
1 0.820096266368102
0 -0.425022419975325
0 0.3365079672865
0 -1.76099829219061
0 -0.543381952363956
1 1.69154310599163
1 0.0509624592436506
1 0.362011475085101
1 -0.259975097101874
0 0.144105201153726
0 -2.25395591187471
1 1.85926410015852
0 -0.979745986022821
0 1.10950408286242
0 -0.223239506146439
0 -1.42129803669655
1 0.828587855421588
0 -0.127071888155672
0 -0.607830364182776
0 0.619062903219543
0 -1.15701578837618
0 -1.00028472728097
0 -0.317720150275017
0 -0.387092208420923
0 -0.751448946010726
1 1.07311461465068
0 -1.40179506497732
0 -0.699684274880271
0 -0.869174100406705
1 0.397640035753327
0 -0.4312928401421
0 0.429796323005424
0 0.88451715254124
0 0.051811936358088
1 1.41324750945635
0 0.390640122049162
1 -0.551031282032044
0 -0.0297039176576785
0 0.423524231994234
0 0.73649430175924
0 2.05256019210032
1 1.12397439481473
0 0.244175394583746
0 -0.601378883097066
1 0.752111219895102
1 0.403258048605814
0 -2.47604378933898
0 0.687888118974915
0 0.596482845049983
0 0.875891587874415
0 -0.079197957734253
1 0.335704655538907
0 -0.169811459888689
0 -0.587834433039795
